id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
28478,Mochi (New),MOCHI,mochi-the-catcoin-new,27,2023-08-08T09:22:34.000Z,"memes,base-ecosystem,cat-themed",1000000000000,937630000000,1000000000000,1123,7.3393193823363834e-06,304797.88972591,0.2345252,1.82429398,-4.3837641,6881566.032460063
10821,Starlink,STARL,star-link,82,2021-07-10T00:00:00.000Z,memes,10000000000000,9979172029858.488,10000000000000,1128,6.77157513804044e-07,238792.51139268,-1.23256772,0.38931259,-0.07294205,6757471.321561829
28132,BobaCat,PSPS,bobacat,11,2023-09-20T17:54:39.000Z,"philanthropy,memes,cat-themed",1000000000,577172773.2514561,577172773.2514561,1129,0.011648754221401748,108643.20362143,0.0180538,-0.16853662,10.54754969,6723343.778891054
28836,Kimbo,KIMBO,kimbo,50,2023-12-25T04:51:45.000Z,"memes,avalanche-ecosystem,doggone-doggerel",69420000000,69420000000,69420000000,1135,9.425004963556804e-05,571592.88282682,3.07783885,11.28123399,11.17667455,6542838.445701133
29015,Solama,SOLAMA,solama,30,2024-01-12T10:05:51.000Z,"memes,solana-ecosystem",,653868075,676584793.32,1138,0.009912771749538649,117457.6356905,-0.23657395,1.13019644,4.41630197,6481644.981785218
24793,MongCoin,$MONG,mongcoin,21,2023-04-28T06:50:35.000Z,memes,690000000000000,581196039603956,690000000000000,1155,1.079451134578417e-08,2098067.71841162,-0.29838315,0.07320952,1.67934284,6273727.243629729
28801,Baby Bonk,BABYBONK,baby-bonk-coin,18,2023-12-22T04:04:53.000Z,"memes,doggone-doggerel",420000000000000000,387060880615931500,420000000000000000,1175,1.5027456602673e-11,7834941.7253317,-1.07515126,0.44145209,-5.89660883,5816540.586048306
8378,Akita Inu,AKITA,akita-inu,62,2021-02-02T00:00:00.000Z,"gaming,memes,avalanche-ecosystem,doggone-doggerel",,68071541209830.58,100000000000000,1180,8.336058408731468e-08,416274.5824711,-0.75445027,0.64623333,46.99609934,5674483.434975189
28786,Hemule,HEMULE,hemule,9,2023-12-21T03:10:43.000Z,"memes,cat-themed",1000000000,979998587.911129,979998587.911129,1178,0.005823361879979554,310343.29735053,0.32973786,1.8665774,0.60717628,5706886.41927546
25479,Bad Idea AI,BAD,bad-idea-ai,33,2023-05-21T04:41:05.000Z,"ai-big-data,memes,dao,ethereum-ecosystem,token,generative-ai,telegram-bot,discord-bots",831041059897327,523935084946765,830334329848452,1200,1.0241736858119724e-08,3237600.21318916,-0.11953364,6.02382397,-3.60584665,5366005.270761372
30828,CATAMOTO,CATA,catamoto-cat,17,2024-04-22T04:35:51.000Z,"memes,cat-themed",20000000000,19377666710,19648296449,1204,0.0002736407091689501,1017134.03640421,2.85020984,16.28489127,1.9325416,5302518.460563956
8438,Hoge Finance,HOGE,hoge-finance,33,2021-02-12T00:00:00.000Z,"gaming,memes,bnb-chain",394686538323.85754,393401634711.1694,393056554532.18866,1221,1.2646076347324474e-05,622.06234896,-0.14253771,1.89137915,-3.3097618,4974987.107719702
28179,Wall Street Memes,WSM,wall-street-memes,63,2023-09-26T13:54:45.000Z,memes,2000000000,1892041350.159461,1897255308.159461,1222,0.002617440874467692,1297698.60107486,-0.90624636,-4.68393873,20.73884944,4952306.366090412
4704,Banano,BAN,banano,52,2020-01-22T00:00:00.000Z,"dag,memes,bnb-chain",,1585199822,1918859337,1223,0.003120317742075648,8164.19874083,0.82407066,0.35100717,-3.48478859,4946327.129321759
30601,Moutai,MOUTAI,moutai,176,2024-04-12T08:03:13.000Z,memes,,696717445.486079,696717445.486079,1228,0.00698645074408689,86568.54034472,-0.41711324,10.76394141,20.71821342,4867582.115434534
19736,Shina Inu,SHI,shina-inu,17,2022-04-25T03:16:31.000Z,"memes,doggone-doggerel",20000000000000,12215422502184,14031623061869.59,1233,3.915118928687139e-07,221524.13045966,-0.44137668,1.19748073,-3.8016597,4782483.186021139
23794,Optimus AI,OPTI,optimus-ai,15,2023-03-07T09:33:21.000Z,"ai-big-data,memes",,95034939,100000000,1237,0.049979589773279993,25083.10983644,0.81443798,7.07575138,11.10597167,4749807.265348688
18919,Shiba Predator,QOM,shiba-predator,26,2022-03-18T01:52:31.000Z,memes,1000000000000000,599886333333333,599886333333333,1240,7.86372224168425e-09,8732.24885965,-0.36840475,-0.8293851,-6.26124434,4717339.501915742
