id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
29386,LandX Finance,LNDX,landx-finance,13,2024-02-13T04:48:34.000Z,real-world-assets,80000000,8353574.628452,66448656.500093,1428,0.3371813597209459,343061.72042652,-3.2531668,-3.26735281,-14.24898958,2816669.6517518405
26016,Cogito Finance,CGV,cogito-protocol,18,2023-05-26T06:41:25.000Z,"ai-big-data,defi,seedify,real-world-assets",1000000000,96787937.806243,999999999,1436,0.028440017550762458,27910.16151378,-0.6725395,-4.44659618,-11.27750262,2752650.649911656
20188,MBD Financials,MBD,mbd-financials,10,2022-05-19T03:21:25.000Z,"marketplace,real-estate,vr-ar,ai-big-data,defi,e-commerce,ethereum-ecosystem,metaverse,real-world-assets",40000000000,26223242792.11683,40000000000,1561,6.930969804116686e-05,63440.4505819,-4.03654355,-1.4170753,48.3168748,1817525.0395818227
21704,Carnomaly,CARR,carnomaly-new,16,2021-03-16T00:00:00.000Z,"polygon-ecosystem,real-world-assets",1750000000,1575000000,1750000000,1563,0.001149574446431571,22743.09519285,1.91655454,7.10895184,-22.94277734,1810579.7531297242
27862,Veloce,VEXT,veloce-vext,28,2023-09-04T10:04:03.000Z,"platform,sports,communications-social-media,loyalty,gaming,entertainment,dapp,ethereum-ecosystem,polygon-ecosystem,web3,real-world-assets",300000000,186592768.26999998,300000000,1711,0.005711261107487436,419083.26781185,-0.31399414,-0.53719757,-1.40330163,1065680.0203588665
28794,3DPass,P3D,3dpass,5,2024-01-03T18:55:53.000Z,real-world-assets,1000000000,325726084.4,655670098,1713,0.003251905963656027,10141.92579347,-1.03970562,0.09025579,-4.86452007,1059230.5963786864
29157,ApeBond,ABOND,apebond,27,2024-01-24T06:24:38.000Z,"ai-big-data,collectibles-nfts,defi,staking,dao,ethereum-ecosystem,binance-smart-chain,launchpad,polygon-ecosystem,real-world-assets",,144282791.62166193,455803142.6928761,1721,0.007193721755996495,35341.90043923,0.63417878,0.6279343,-4.06566942,1037930.2571046582
8875,Uno Re,UNO,unore,15,2021-03-18T00:00:00.000Z,"ai-big-data,defi,insurance,real-world-assets,dwf-labs-portfolio",384649206,78242153,382605499,1742,0.012534915849277451,136629.33763415,-1.81608334,2.76585062,-4.6579062,980758.8037212912
29693,Alvara Protocol,ALVA,alvara-protocol,11,2024-03-07T09:12:57.000Z,"asset-management,platform,real-world-assets",200000000,13588879,200000000,1785,0.06236077003494022,238774.8843716,-0.63043301,-4.75348163,4.30750947,847412.9583516284
8813,LABS Group,LABS,labs-group,25,2021-03-16T00:00:00.000Z,"real-estate,collectibles-nfts,duckstarter,poolz-finance-portfolio,exnetwork-capital-portfolio,real-world-assets,dwf-labs-portfolio",10000000000,2216879594.3576856,10000000000,2103,0.00011693913587301579,85208.78616892,-0.26478491,5.81879661,8.83501325,259239.9840987095
